,unnamed,Text,label,intensity
334,334, I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as,anger,0.542
335,335, TzumiXIV huff,anger,0.519
336,336, Hell hath not fury like a hamstring cramp.,anger,0.542
337,337," Actually be arsed with my sister sometimes, she controls the TV 90% of the time and when I watch one thing she gets in a huff",anger,0.542
338,338, fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for,anger,0.542
339,339, Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend,anger,0.542
340,340, paulkrugman relentless echo chamber - negative comments with lots of reverb. Typical bully,anger,0.542
341,341, when you find out the initiative isn't even a thing,anger,0.542
342,342, djddueces jojo at 12:30 and not midnight lets rage,anger,0.542
343,343," I'll happily be rude to people who personally insult me unprovoked, they deserve it Just as good people deserve",anger,0.521
344,344, That AK47 leave your spine with a,anger,0.521
345,345, come on let's make em hate em pout they face,anger,0.521
346,346, Recommended reading: Prisoners of Hate by Aaron Beck,anger,0.521
347,347, Alanafergusson snap,anger,0.521
348,348, KimLy,anger,0.521
349,349, Forever angry that gh ruined Molly and morgan's,anger,0.521
350,350, I resent all men in some way; for some or no reason at all.,anger,0.521
351,351, TillTheEndMMVI I accidetly dumped boiling water my myself,anger,0.521
352,352," ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social",anger,0.521
353,353, As usual disappointing by HoustonTexans,anger,0.458
354,354," mdivincenzo9 he's stupid, I hate him",anger,0.521
355,355, PuseLepuru it's the irritation of not having found the,anger,0.5
356,356, never a decision when you are .. ;_ .... and never make a when you are :),anger,0.521
357,357, girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both,anger,0.521
358,358, coltonflurry StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO,anger,0.517
359,359, whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate,anger,0.415
360,360, johnaugust clmazin I was so looking forward to ABCDesignated. Then it opened with a I literally yelled at my tv.,anger,0.521
361,361, I don't get what point is made when reporting on Charlotte looting CNNAshleigh. Why not explore what looting businesses symbolizes,anger,0.566
362,362, ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk,anger,0.521
363,363, laura221b I've left it for my dad to deal with My work is done as soon as it's felt the wrath of my slipper,anger,0.521
364,364," Leave it on there, rule,nimber 1 of carpet cleaning!!!",anger,0.521
365,365, m_warner21 Yikes. The wrath of,anger,0.521
366,366, Nigerianscamsss TrillSmith you think I came back to twitter and not ruffle a few bushes?,anger,0.521
367,367, .LEAFYSZERKER markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do,anger,0.521
368,368,nan,anger,0.521
369,369, I need some to help with my,anger,0.574
370,370," CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette.",anger,0.521
371,371, Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/,anger,0.521
372,372, Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over,anger,0.521
373,373, Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker.,anger,0.373
374,374, keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this,anger,0.521
375,375, cc_yandian HillaryClinton her team must draw from a hat for daily personality,anger,0.521
376,376, Candice's standing pout face aggravates me every,anger,0.521
377,377, Think I really broke young bull hurt u can tell by how bitter and mad he is,anger,0.521
378,378, OstinOng YUUUHH plus clin ep and prevmed ugghhh hahaha,anger,0.521
379,379," HebertofNH any time a man who got paid to throw temper tantrums speaks up, you gotta",anger,0.521
380,380," As if he heard my thought on the ether, my has just posted pic of himself snuggling up with said now Im just",anger,0.521
381,381, don't provoke me after letting me down,anger,0.521
382,382, could never be a angry drunk lol yall weirdos just enjoy your,anger,0.521
383,383," Yet we still have deaths, road rage, violations on the road, despite a widely accepted concept of 'personal accountability' while",anger,0.521
384,384," SiobhanSynnot Oh, good God. Quentin Letts is doing one of his 'comedy' turns. bbcthisweek afneil",anger,0.5
385,385, Trump_Videos she looks completely,anger,0.5
386,386, Inner conflict happens when we are at odds with ourselves. Honor your values and priorities.,anger,0.5
387,387," when public outrage occurs, expand Patient Assistance Progrm, coupons,rebates .GOPoversight OversightDems on",anger,0.5
388,388, Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn..,anger,0.5
389,389," BosNaud so scared to ruffle feathers, he resorted to writing in cryptic code.",anger,0.5
390,390," Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter, Ku tough",anger,0.5
391,391, I miss doing nothing someone I care about and attacking their face with kisses.,anger,0.5
392,392, That grudge you're holding keeps making an appearance because wants you to deal with,anger,0.5
393,393, arppaul chetanlfc mannkakhiladi dey_spandan umeroffcial Comparing Akshay Sir with this zandu balm is an insult to Akshay,anger,0.5
394,394, is the acid that can do more harm to the vessel in which it is stored than to anything on which it is ~Mark,anger,0.5
395,395," If I spend more than Â£10 in shimmy on Â£1 drinks I'll be raging, but we all know it's gonna",anger,0.5
396,396, I have a rage rage ep 2 coming out soon I'll keep you posted on it,anger,0.52
397,397," iamsrk what's up w the gender bias? This fancypants saddler's daughter will opt for the leather jacket, thank you very",anger,0.5
398,398, When your sister is 19 and throws legitimate temper tantrums just to get,anger,0.5
399,399, luxbet Did you even give out any pizzas ? Serious fail,anger,0.4
400,400, This provocation sets off a curiosity. An entity is feeding fuel to the fire. speaking quatrains. Hmmm America needs to be vigilant,anger,0.5
401,401, PatVPeters FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma Hillary 'clam digging'.,anger,0.5
402,402, I guess ; ;,anger,0.5
403,403, Now that I have my ex's number now its time to prank him. seriously what prank I should I,anger,0.5
404,404," Do not despise the Lord's do not his rebuke, because the disciplines those he loves...",anger,0.5
405,405, Guy across from me in a really ugly suit cannot stop expressing his,anger,0.5
406,406, Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for,anger,0.5
407,407, I think I must scare my coworkers when I'm eating like a rabid animal on my breaks,anger,0.5
408,408, JuliaHB1 Bloody right,anger,0.5
409,409, RoyEnglish roy as,anger,0.5
410,410, Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted,anger,0.5
411,411, JasonMillerinDC realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC,anger,0.5
412,412, Listening to Joey really helps me and my,anger,0.5
413,413, kerrybowen_ you have anger,anger,0.5
414,414, i can't believe they're all messing up my favourite of all bakes i feel personally,anger,0.5
415,415, I think they may be,anger,0.5
416,416, ashleighjessica zacflint1 I'd give that pout the firm,anger,0.5
417,417, I am using twitter as a coping mechanism for raging out at this kid,anger,0.5
418,418, AgentTinsley I believe that's what you call the fury of the,anger,0.5
419,419, Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be,anger,0.484
420,420, will take by making 3 new movies like and they will be like this is how indian army take,anger,0.5
421,421, cxmbeferre so you WOULDNT date me?????,anger,0.494
422,422, Drop Snapchat names,anger,0.5
423,423, Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators,anger,0.479
424,424, the bee sting still suck i feel,anger,0.479
425,425, I just love it when people make plans for me without actually including me in this,anger,0.479
426,426," healeyraine I'm offended, I actually",anger,0.479
427,427, pressure does burst pipes,anger,0.479
428,428," voguemagazine, did you not learn from FreePeople 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes",anger,0.479
429,429, realDonaldTrump: No sense in taking out your wrath on innocent people because you think police shot an innocent man.,anger,0.479
430,430, GriffinBowie23 AliMcClimond sorry to u,anger,0.479
431,431, JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants,anger,0.479
432,432," sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how",anger,0.479
433,433," lydss_xx tharealversace fatbellybella fuckin luv incense, this is me as fuck",anger,0.479
434,434, I screened my own snap what kind of narcissistic ass would,anger,0.479
435,435, I don't even anymore can't explain it ..,anger,0.479
436,436, Freepenalties TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums shouts at the ref. Would love to,anger,0.479
437,437, jwolfie_ why you gotta use the dark skin,anger,0.479
438,438, jamming out to fury in math class wanting to die,anger,0.479
439,439," So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav",anger,0.479
440,440, evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then!,anger,0.479
441,441, can't believe Achilles killed,anger,0.479
442,442," a_mxe7 hah don't speak to me or my cousin like that, mind a had the displeasure of seeing u bare faced on eh train, no a pretty sight",anger,0.479
